county_fips,nielsen_hh_rank,hotness_rank,hotness_rank_mm,hotness_rank_yy,hotness_score,supply_score,demand_score,median_days_on_market,median_days_on_market_mm,median_days_on_market_mm_day,median_days_on_market_yy,median_days_on_market_yy_day,median_days_on_market_vs_us,ldpviews_per_property_mm,ldpviews_per_property_yy,ldpviews_per_property_vs_us,median_listing_price,median_listing_price_mm,median_listing_price_yy,median_listing_price_vs_us,quality_flag,year
53027.0,745.0,709.6666666666666,-13.166666666666666,126.16666666666667,31.87771091666666,37.7794461125,25.97597597666667,82.70833333333333,0.08578333333333332,6.166666666666667,-0.19501666666666664,-18.333333333333332,9.083333333333334,-0.021916666666666668,0.49078333333333335,0.739675,194262.0,0.002016666666666666,0.14086666666666667,0.7131666666666666,0.0,2017.0
48441.0,458.0,347.9166666666667,31.5,2.1666666666666665,63.44260941666666,56.256256255833335,70.62896229416668,68.75,0.029300000000000003,1.75,-0.04979999999999999,-4.333333333333333,-4.875,-0.01405,0.37518333333333337,1.2362500000000003,187995.70833333334,-0.01405,0.10598333333333333,0.6898750000000001,0.0,2017.0
26091.0,609.0,166.75,-13.166666666666666,19.0,78.028028,65.24024024,90.81581581500001,63.958333333333336,0.08548333333333334,4.833333333333333,-0.08116666666666666,-5.75,-9.666666666666666,-0.03285,0.3978333333333334,1.7200500000000003,153140.625,-0.026833333333333334,0.0015666666666666665,0.5624666666666668,0.0,2017.0
39143.0,254.0,216.5,10.833333333333334,46.416666666666664,73.86970304166667,65.13179846541668,82.60760760708335,63.916666666666664,0.05135833333333334,3.0416666666666665,-0.11454166666666667,-8.083333333333334,-9.708333333333334,-0.02420833333333333,0.40200833333333336,1.4657333333333333,161197.0625,-0.0061583333333333325,0.12890000000000001,0.5920333333333334,0.0,2017.0
35035.0,808.0,986.8333333333334,-1.1666666666666667,-9.5,3.2866198333333334,5.5055055055,1.0677344010833332,122.375,0.05308333333333334,6.083333333333333,-0.02538333333333333,-2.8333333333333335,48.75,-0.01863333333333333,0.2516,0.33159999999999995,169125.0,0.0008666666666666672,0.039,0.6213333333333333,0.0,2017.0
13095.0,632.0,970.6666666666666,2.0,26.0,5.559726416666666,9.793126460083334,1.3263263264166665,111.875,0.028700000000000003,2.75,-0.1919833333333333,-24.416666666666668,38.25,-0.0375,0.6617333333333333,0.33947499999999997,100342.91666666667,0.013099999999999999,0.21563333333333337,0.3682916666666667,0.0,2017.0
41043.0,508.0,447.9166666666667,-35.333333333333336,-61.0,54.61711708333332,77.44411077749999,31.790123455833328,56.791666666666664,0.13328333333333334,6.916666666666667,-0.08698333333333334,-5.0,-16.833333333333332,-0.0246,0.16771666666666665,0.7982583333333332,297658.3333333333,0.022699999999999998,0.3092,1.092875,0.0,2017.0
36067.0,315.25,714.9583333333334,-2.9583333333333335,-4.041666666666667,31.377210479166664,31.827660994375005,30.92676009354167,85.85416666666667,0.057566666666666655,4.333333333333333,-0.0330125,-2.8333333333333335,12.229166666666666,-0.025562500000000002,0.45782083333333334,0.7827083333333335,245310.45833333334,0.0019416666666666668,0.0836,0.90121875,0.0,2017.0
37167.0,848.0,838.25,11.0,145.66666666666666,20.332832749999998,7.040373706416667,33.6252919575,120.04166666666667,0.019866666666666668,2.0,-0.23991666666666667,-34.083333333333336,46.416666666666664,-0.012866666666666665,0.7883666666666667,0.8131916666666666,285583.3333333333,-0.01275,0.0378,1.0489916666666668,0.0,2017.0
1095.0,629.0,965.0833333333334,-1.3333333333333333,-11.833333333333334,6.569069166666665,10.602268934833333,2.535869202666667,108.04166666666667,0.050216666666666666,5.083333333333333,-0.004666666666666665,-0.4166666666666667,34.416666666666664,-0.0041833333333333375,0.6150166666666667,0.3706666666666667,178679.16666666666,0.0004999999999999999,0.08755,0.6564749999999999,0.0,2017.0
