county_fips,nielsen_hh_rank,hotness_rank,hotness_rank_mm,hotness_rank_yy,hotness_score,supply_score,demand_score,median_days_on_market,median_days_on_market_mm,median_days_on_market_mm_day,median_days_on_market_yy,median_days_on_market_yy_day,median_days_on_market_vs_us,ldpviews_per_property_mm,ldpviews_per_property_yy,ldpviews_per_property_vs_us,median_listing_price,median_listing_price_mm,median_listing_price_yy,median_listing_price_vs_us,quality_flag,year
53027.0,745.0,773.75,9.25,-20.75,28.74124125,34.3843843825,23.098098097500003,80.875,-0.057999999999999996,-6.0,0.123625,-3.625,9.125,0.035275,0.26930000000000004,0.7901999999999999,251593.75,0.012125,0.064525,0.805375,0.0,2020.0
48441.0,458.0,491.0,-19.0,-96.5,51.851851499999995,56.50650650749999,47.197197195,66.625,-0.057325,-4.25,-0.045450000000000004,-4.625,-5.125,0.02924999999999999,-0.0796,1.0547499999999999,227187.5,0.008725,0.0127,0.72715,0.0,2020.0
26091.0,609.0,390.75,-15.25,-66.25,58.62112125,39.13913914,78.1031031025,77.5,-0.034025,-3.5,0.012074999999999992,-2.0,5.75,0.057475,0.02357499999999999,1.5029,177612.5,0.041550000000000004,0.06979999999999999,0.568125,0.0,2020.0
39143.0,254.0,143.75,-33.0,-37.75,77.26476475,63.02552552625001,91.5040040025,63.625,-0.008124999999999999,-1.125,0.028650000000000002,0.0,-8.125,0.088075,0.0007874999999999983,1.8735000000000002,181312.5,0.033375,-0.0023875000000000007,0.5799125,0.0,2020.0
35035.0,808.0,938.75,-11.75,36.75,11.43643625,13.5385385395,9.334334334249998,105.5,0.01825,1.75,-0.13374999999999998,-17.125,33.75,0.0668,0.368975,0.6109,196900.0,0.01165,0.03415,0.630325,0.0,2020.0
13095.0,632.0,880.5,30.5,58.0,18.36836825,26.426426425,10.31031030925,86.875,-0.079025,-7.75,-0.17335,-19.75,15.125,0.10515,0.416825,0.623475,109012.5,0.012700000000000001,0.19115000000000001,0.34875,0.0,2020.0
41043.0,508.0,421.5,2.75,84.5,56.4064065,81.2812812825,31.5315315325,51.5,-0.064225,-3.75,-0.16485,-11.0,-20.25,0.061225,0.085925,0.88565,350262.5,0.014700000000000001,0.006899999999999999,1.1215000000000002,0.0,2020.0
36067.0,315.25,771.3125,0.125,-16.3125,28.353353437499994,23.173173174375002,33.5335335329375,91.59375,-0.026762499999999995,-3.1875,0.056987499999999996,4.09375,19.84375,0.08564999999999999,0.24178750000000004,0.9004500000000002,286431.125,0.01730625,0.040156250000000004,0.91669375,0.0,2020.0
37167.0,848.0,820.0,34.75,10.75,24.662162,12.562562563250001,36.7617617625,105.875,-0.063125,-7.375,-0.11250000000000002,-14.625,34.125,0.107725,0.07540000000000001,0.942975,277050.0,-0.0036749999999999994,0.0157,0.8874500000000001,0.0,2020.0
1095.0,629.0,826.75,50.75,117.5,23.561060749999996,28.403403405,18.7187187175,85.75,-0.09844999999999998,-8.875,-0.254775,-29.75,14.0,0.11952499999999999,0.5873499999999999,0.7418,236800.0,0.010325,0.10619999999999999,0.757975,0.0,2020.0
35035.0,441.3333333333333,384.5,3.1666666666666665,84.25,58.67951291666666,67.2088755425,50.15015015,61.083333333333336,-0.06419166666666666,-4.291666666666667,-0.08472500000000001,-5.75,-10.666666666666666,0.05249166666666666,0.287625,1.1073083333333333,282342.4583333333,0.014549999999999999,0.090725,0.90395,0.0,2020.0
22079.0,472.0,836.75,1.25,41.25,23.298298250000002,24.1991991975,22.397397397499997,89.5,-0.0103,-1.25,-0.07767500000000001,-8.75,17.75,0.08255,0.20700000000000002,0.780875,187250.0,0.00325,0.003599999999999999,0.599325,0.0,2020.0
40059.5,441.5,352.8125,-10.1875,101.6875,62.00888387500001,54.410660660625,69.607107105625,70.0,-0.011512500000000009,-3.03125,-0.09891249999999999,-10.28125,-1.75,0.05855625,0.37317500000000003,1.42446875,261835.3125,0.020874999999999998,0.2042375,0.83779375,0.25,2020.0
42013.0,468.0,548.75,-54.75,46.0,47.0595595,28.428428427500002,65.6906906925,85.625,0.011799999999999998,-0.25,-0.1198,-13.75,13.875,0.016600000000000004,0.045975,1.31035,132987.5,0.019,-0.026625,0.42552500000000004,0.0,2020.0
48378.0,504.0,348.5,-26.75,-2.5,61.836836874999996,66.17867868,57.49499499499999,60.875,-0.041325,-3.1875,0.10084999999999998,4.9375,-10.875,0.0400625,0.21649999999999997,1.1766625,238772.625,0.0589625,0.1502,0.7630125,0.0,2020.0
19169.0,621.0,527.5,78.0,-20.75,48.623623499999994,51.551551552499994,45.695695695,70.875,-0.09065000000000001,-8.0,-0.08140000000000001,-7.0,-0.875,0.1164,-0.004025000000000001,1.0401,251800.0,0.013925,-0.027475,0.8057750000000001,0.25,2020.0
36057.0,940.0,946.75,-15.75,0.5,10.222722749999999,12.23723723575,8.2082082085,113.0,0.0659,7.0,-0.06285,-10.875,41.25,0.043925000000000006,0.013550000000000001,0.592625,141600.0,0.0013500000000000022,0.0034500000000000004,0.45305,0.0,2020.0
2095.0,431.0,758.375,36.375,27.625,30.186436375,51.363863865,9.009009008375001,70.0625,-0.1104125,-9.4375,-0.0760625,-7.3125,-1.6875,0.038912499999999996,0.2310875,0.6030875,315712.5,0.006162500000000001,0.012549999999999999,1.0106875,0.0,2020.0
26161.0,183.0,378.5,-21.5,-205.25,59.4844845,54.87987988249999,64.08908909,68.625,-0.07114999999999999,-7.375,0.1013,4.125,-3.125,-0.016850000000000004,-0.149175,1.275725,382100.0,0.023975,-0.03825,1.2224,0.25,2020.0
1015.0,525.0,849.75,-9.0,52.75,21.89689675,28.77877878,15.015015015000001,85.125,-0.035925000000000006,-3.5,-0.184425,-19.125,13.375,0.03415000000000001,0.1447,0.6945,143975.0,-0.006725,0.120475,0.460975,0.0,2020.0
55051.0,656.0,245.375,2.5,247.75,70.70820837499998,63.9764764775,77.4399399425,63.1875,-0.039924999999999995,-2.75,-0.226325,-25.6875,-8.5625,0.103075,0.470475,1.6818000000000002,256418.75,0.0184625,0.14465,0.820825,0.0,2020.0
40019.0,969.0,687.0,-8.75,70.25,36.574073999999996,33.5835835825,39.564564565000005,80.5,-0.03950000000000001,-4.25,-0.19535,-20.375,8.75,0.05002499999999999,0.06465000000000001,0.97205,173237.5,0.008150000000000001,0.09899999999999999,0.5547249999999999,0.0,2020.0
37065.666666666664,509.3333333333333,659.5833333333334,-5.25,-2.5833333333333335,38.77627616666667,13.488488488249999,64.06406406583332,106.04166666666667,-0.016675000000000002,-2.2083333333333335,-0.06785000000000001,-10.416666666666666,34.291666666666664,0.04392500000000001,0.055900000000000005,1.2569499999999998,394291.6666666667,0.0007166666666666663,0.065375,1.262725,0.0,2020.0
39005.0,930.0,183.25,-57.5,283.0,75.262763,66.64164164499999,83.8838838825,60.5,0.06357499999999999,2.25,-0.207425,-24.875,-11.25,0.123275,0.35595,1.6406,145212.5,0.013649999999999999,0.239125,0.46455,0.25,2020.0
39007.0,601.0,703.5,12.25,37.75,35.01000975,20.795795795,49.2242242225,96.125,-0.001899999999999999,-0.625,-0.0527,-6.625,24.375,0.09974999999999999,0.12639999999999998,1.0834,140587.5,0.0067,0.15089999999999998,0.450025,0.0,2020.0
39009.0,844.0,888.5,16.25,-37.75,17.88038025,17.24224224225,18.5185185175,97.5,-0.05152499999999999,-6.25,0.024849999999999997,2.75,25.75,0.1011,0.15055000000000002,0.7383500000000001,180225.0,0.030750000000000003,0.007650000000000004,0.5762,0.0,2020.0
47107.0,917.0,391.0,-93.75,126.25,58.53353325,43.09309309249999,73.973973975,77.625,0.069075,5.125,-0.05389999999999999,-6.875,5.875,0.04819999999999999,0.24390000000000003,1.4103750000000002,176575.0,0.0009250000000000022,0.013975000000000001,0.565375,0.0,2020.0
48213.0,685.0,633.75,17.5,30.5,40.953453499999995,36.236236235,45.67067067,78.75,-0.056,-5.375,-0.13795000000000002,-13.625,7.0,0.06215,0.038424999999999994,1.032575,248206.25,-0.026749999999999996,-0.039175,0.7952999999999999,0.0,2020.0
13059.0,512.0,435.25,-17.75,80.25,55.905906,75.60060060250001,36.211211209999995,55.5,-0.061700000000000005,-4.25,-0.167775,-16.0,-16.25,0.0308,0.010849999999999999,0.938625,273425.0,0.0126,0.06465,0.8754500000000001,0.0,2020.0
13126.263157894737,442.2105263157895,430.13157894736844,-21.69736842105263,64.86842105263158,55.8058057631579,76.89926768868422,34.712343923157896,55.06578947368421,-0.0565684210526316,-3.598684210526316,-0.05907631578947368,-4.1381578947368425,-16.68421052631579,0.03440526315789474,0.22418289473684205,0.9178315789473687,297398.63157894736,0.005569736842105265,0.04892105263157895,0.9521013157894728,0.0,2020.0
34001.0,256.0,790.25,-6.75,-60.75,27.1396395,29.77977978,24.4994995,83.625,-0.039725,-4.25,9.999999999999593e-05,-0.625,11.875,0.043225000000000006,0.006824999999999994,0.7961250000000001,253375.0,0.005050000000000001,0.006025000000000001,0.81115,0.0,2020.0
36011.0,697.0,765.75,-26.5,-53.0,29.904904750000004,14.3893893875,45.42042042,102.0,-0.019475,-2.25,-0.0009499999999999995,-2.5,30.25,0.00455,-0.013450000000000004,1.03525,187350.0,0.042624999999999996,0.07435,0.5986750000000001,0.0,2020.0
1081.0,401.0,818.75,11.25,-94.25,24.21171175,38.4884884875,9.934934934,77.75,-0.057899999999999986,-6.125,0.053825,3.75,6.0,0.03615,-0.02245,0.618275,281228.125,0.004624999999999999,-0.012599999999999998,0.9003249999999999,0.0,2020.0
23773.666666666668,385.6666666666667,678.5,36.166666666666664,78.66666666666667,36.47814483333334,46.4464464475,26.5098431775,73.66666666666667,-0.06500833333333332,-5.5,-0.18088333333333337,-17.458333333333332,1.9166666666666667,0.09241666666666666,0.08659166666666666,0.8278250000000001,218463.0,0.0133,0.08764166666666667,0.699475,0.0,2020.0
23011.0,473.0,583.75,43.75,74.25,44.682182,7.40740740725,81.95695695750001,117.625,-0.019975000000000003,-3.0,-0.013425000000000006,-5.25,45.875,0.1733,0.2851,1.64555,222487.5,0.03585000000000001,0.043500000000000004,0.7112499999999999,0.0,2020.0
48293.5,323.5,406.875,-21.9375,-28.875,57.54817324999999,73.11061061124998,41.98573573499999,57.625,-0.07350625000000001,-4.84375,-0.0756125,-4.8125,-14.125,0.015568749999999992,0.0018749999999999947,1.0025875,353998.28125,0.006293749999999997,0.034537500000000006,1.133075,0.0,2020.0
6029.0,92.0,57.5,-12.25,35.0,86.3113115,85.76076076250001,86.8618618625,49.625,-0.040475,-3.0,-0.070675,-4.0,-22.125,0.058449999999999995,0.17025,1.716275,269724.875,0.0131,0.07045,0.8632500000000001,0.0,2020.0
24088.285714285714,312.57142857142856,388.57142857142856,17.642857142857142,-50.357142857142854,58.57285857142856,66.95981695999998,50.18590018557143,61.32142857142857,-0.057996428571428574,-5.464285714285714,0.03346428571428572,0.9464285714285714,-10.428571428571429,0.07309285714285715,0.07267142857142857,1.1096892857142857,391304.9285714286,0.006699999999999999,0.08247142857142857,1.252917857142857,0.10714285714285714,2020.0
23019.0,400.0,788.5,21.25,36.75,27.402402249999998,5.780780781,49.024024025,125.625,0.030100000000000002,3.5,-0.067175,-9.25,53.875,0.09254999999999998,0.12637500000000002,1.0816,164423.75,-0.0019,0.04905,0.5264500000000001,0.0,2020.0
55111.0,780.0,780.0,22.5,49.25,28.22822825,8.38338338275,48.0730730725,113.875,-0.04045000000000001,-4.875,0.0375,3.0,42.125,0.07765,0.2613,1.064525,269325.0,0.0219,0.1206,0.8615999999999999,0.0,2020.0
25001.0,266.0,798.25,16.75,-29.75,26.814314,21.746746745,31.881881882500004,91.75,-0.054525000000000004,-6.875,-0.078275,-8.875,20.0,0.08457500000000001,0.0020499999999999997,0.886475,597737.5,0.010725,0.0319,1.913675,0.0,2020.0
50023.0,815.0,962.75,-16.75,-14.75,8.2457455,3.5785785789999998,12.91291291225,135.625,0.040425,4.625,-0.15289999999999998,-24.75,63.875,-0.016499999999999994,0.025199999999999997,0.66805,305662.5,-0.012025,0.0501,0.979175,0.0,2020.0
40147.0,900.0,344.0,-59.0,65.25,61.911912,72.7727727725,51.05105105,57.25,-0.01905,-1.125,-0.022625,-2.625,-14.5,0.030999999999999996,0.265925,1.10595,149775.0,0.005924999999999996,0.065825,0.47882500000000006,0.0,2020.0
36037.0,854.0,250.75,-12.25,-90.5,68.58108125,53.37837838,83.78378378250001,68.625,0.0022500000000000003,-0.5,0.0925,4.375,-3.125,0.16045000000000004,0.04375,1.67655,146325.0,0.017224999999999997,0.39925,0.468225,0.0,2020.0
22033.666666666668,390.0,850.4166666666666,0.08333333333333333,-114.91666666666667,21.442275500000004,30.030030031666666,12.854521187083334,83.70833333333333,-0.04799166666666666,-4.625,0.034991666666666664,2.5,11.958333333333334,0.05911666666666666,-0.11283333333333334,0.6555916666666667,247855.20833333334,0.005533333333333334,0.016158333333333334,0.7933,0.0,2020.0
26025.0,453.0,471.5,-86.5,-180.75,52.952953,59.634634635,46.271271272499995,65.0,-0.020124999999999997,-1.5,0.068575,3.75,-6.75,-0.011000000000000003,-0.077475,1.048,144718.25,-0.010400000000000001,0.06855,0.463425,0.0,2020.0
26017.0,536.0,537.0,-50.0,61.75,47.9604605,37.012012015,58.90890891,79.25,0.033175,2.25,-0.07314999999999999,-7.625,7.5,0.09384999999999999,0.200875,1.19455,93362.5,-0.011699999999999999,0.045875,0.29877499999999996,0.0,2020.0
48268.333333333336,620.3333333333334,474.75,-18.666666666666668,-278.3333333333333,52.669335916666675,57.57424090749999,47.76443109666667,66.45833333333333,-0.027700000000000002,-2.5833333333333335,0.19816666666666669,10.916666666666666,-5.291666666666667,0.056716666666666665,-0.16038333333333335,1.0658833333333333,203008.29166666666,0.007416666666666666,0.03803333333333333,0.6498999999999999,0.0,2020.0
55027.0,655.0,429.25,93.0,156.75,55.755756,32.282282285,79.2292292275,83.75,-0.083425,-7.625,-0.15805000000000002,-15.5,12.0,0.154,0.262075,1.559875,216425.0,0.023349999999999996,-0.0686,0.6924250000000001,0.0,2020.0
54081.0,691.0,896.0,8.75,79.5,16.81681675,16.9419419425,16.691691691750002,96.625,-0.0033250000000000016,-1.375,-0.270675,-36.875,24.875,0.185475,0.368375,0.7108,136400.0,0.026600000000000002,-0.037525,0.43612500000000004,0.0,2020.0
18093.0,986.0,544.75,-52.5,67.5,47.59759799999999,39.53953954,55.6556556525,77.625,0.011075000000000015,-1.375,-0.159575,-15.375,5.875,0.0409,0.159475,1.1630500000000001,166781.25,-0.006725,0.198725,0.5340499999999999,0.0,2020.0
53073.0,294.0,788.25,48.25,-155.0,26.5265265,48.2982982975,4.7547547549999996,74.0,-0.10532500000000002,-9.375,0.232375,13.75,2.25,0.014824999999999991,0.075475,0.515775,447737.5,0.0015499999999999995,0.058425,1.434,0.25,2020.0
41017.0,357.0,784.25,46.5,103.0,27.4274275,38.913913914999995,15.940940939999999,78.625,-0.13455,-12.375,-0.2498,-25.75,6.875,0.006900000000000003,0.086075,0.6986,482787.125,-0.0102,-0.064275,1.5465,0.0,2020.0
30111.0,384.0,233.5,8.5,156.5,69.69469475,53.8288288275,85.5605605625,68.0,-0.05512500000000001,-3.875,-0.070275,-5.75,-3.75,0.10055,0.429225,1.6763499999999998,286100.0,0.019625,0.02535,0.9155749999999999,0.0,2020.0
36057.0,626.5,704.625,-4.25,-92.25,34.640891,18.86886886725,50.412912911250004,96.3125,0.007262500000000002,0.1875,0.10431249999999999,5.8125,24.5625,0.08592500000000002,0.054824999999999985,1.0985875,142087.5,0.0078375,0.05935,0.45463749999999997,0.0,2020.0
1088.2,553.6,586.3,17.65,23.05,43.84634645,42.237237238000006,45.45545545550001,76.25,-0.06902000000000001,-6.95,-0.09913000000000002,-9.775,4.5,0.058600000000000006,0.09256499999999998,1.04368,234203.075,0.006619999999999998,0.05186,0.749755,0.0,2020.0
38015.0,586.0,804.25,41.75,46.5,26.101101,37.3873873875,14.814814814750001,78.375,-0.09085000000000001,-8.0,-0.141875,-12.875,6.625,0.101875,0.139025,0.68945,306475.0,0.016450000000000003,0.047749999999999994,0.9806,0.0,2020.0
51121.0,613.0,141.75,117.0,44.25,77.8403405,62.262262262499995,93.41841841749999,64.125,-0.156825,-13.25,-0.077825,-9.125,-7.625,0.16297499999999998,0.018725,1.9619250000000001,316093.75,0.027549999999999995,0.1091,1.01095,0.0,2020.0
17113.0,373.0,730.5,-5.0,-165.75,32.970470500000005,23.3733733725,42.56756756750001,88.75,-0.0334,-4.375,0.147,10.625,17.0,0.04902499999999999,0.05007500000000001,1.006825,151075.0,0.028299999999999995,-0.05967499999999999,0.48295,0.0,2020.0
18105.0,425.0,478.25,-11.25,72.75,52.464965,58.358358360000004,46.5715715725,65.875,-0.05410000000000001,-6.5,-0.101975,-6.875,-5.875,0.006274999999999999,0.1557,1.05965,351550.0,0.019549999999999998,0.15545,1.125125,0.25,2020.0
42037.0,773.0,481.75,-1.25,110.75,52.33983975,17.4924924925,87.187187185,97.125,0.011825000000000002,0.125,-0.0993,-11.25,25.375,0.117525,0.325325,1.7477749999999999,154212.5,0.032875,-0.0213,0.493,0.0,2020.0
54055.0,779.0,928.5,21.5,34.25,12.95045025,5.180180180000001,20.7207207225,125.75,-0.022549999999999997,-2.875,0.033475000000000005,1.25,54.0,0.217,0.46865,0.764525,125225.0,0.016675,-0.06605,0.40045,0.0,2020.0
16014.0,261.0,147.375,-4.25,-95.875,77.608859,92.9429429425,62.274774776250005,43.375,-0.1151,-5.9375,0.0754625,3.0625,-28.375,0.03565,-0.13216250000000002,1.258725,369291.875,0.017275000000000002,0.1198625,1.1819375,0.0,2020.0
37189.0,915.0,802.5,-23.5,180.25,26.07607625,2.9029029029999998,49.249249247499996,140.375,-0.017325,-2.625,-0.291375,-62.25,68.625,0.011450000000000002,1.5428,1.08005,470925.0,0.01125,1.1695250000000001,1.508,0.0,2020.0
27303.85714285714,157.57142857142858,138.10714285714286,35.92857142857143,-45.464285714285715,79.44194192857141,72.20077220142858,86.68311168392857,56.80357142857143,-0.05694642857142857,-7.535714285714286,0.04102500000000002,1.2857142857142858,-14.946428571428571,0.06490357142857142,0.02535357142857143,1.909046428571429,596571.7321428572,0.014871428571428567,0.08115357142857142,1.909282142857143,0.25,2020.0
8013.0,200.0,373.25,7.25,-120.0,60.04754775,84.284284285,35.81081081000001,50.0,-0.1189,-7.875,0.12290000000000001,5.0,-21.75,-0.004275000000000015,-0.007274999999999997,0.9286500000000001,667525.0,0.027525,0.10425000000000001,2.13475,0.0,2020.0
21227.0,502.0,797.25,11.75,-68.5,26.714214,32.5325325325,20.895895897500004,81.875,-0.02919999999999999,-3.0,0.017099999999999997,1.75,10.125,0.125575,0.04495,0.765725,273437.5,0.0004500000000000001,-0.0024000000000000002,0.8755000000000001,0.0,2020.0
30031.0,552.0,863.75,0.5,-168.75,20.320320249999998,9.6846846845,30.9559559575,112.125,-0.06717500000000001,-8.25,0.184575,17.875,40.375,0.020574999999999996,-0.056975,0.8805999999999999,649518.75,-0.0016750000000000029,0.09937499999999999,2.0812999999999997,0.0,2020.0
27035.0,772.0,767.75,68.75,-5.25,28.46596575,25.900900903,31.0310310325,94.5,-0.07844999999999999,-11.125,0.041725000000000005,5.625,22.75,0.14582499999999998,0.1135,0.875875,315287.5,0.0334,0.055325,1.008225,0.25,2020.0
29213.0,888.0,891.75,11.0,-0.5,17.22972975,13.338338339749999,21.12112112,103.25,-0.081525,-8.875,-0.14555,-20.875,31.5,0.052724999999999994,0.076375,0.7637999999999999,204337.5,0.00047499999999999973,0.001825000000000001,0.654125,0.0,2020.0
53035.0,259.0,307.75,-22.25,88.25,64.26426425,92.71771772,35.81081081,42.625,-0.09982500000000001,-6.375,-0.130975,-8.375,-29.125,-0.004824999999999996,0.240225,0.9344250000000001,474911.0,0.02185,0.06785,1.5198749999999999,0.0,2020.0
9001.0,56.0,585.75,24.0,-10.5,45.03253275,30.455455455000003,59.60960961,85.375,-0.065325,-8.625,-0.031575000000000006,-3.625,13.625,0.05122499999999999,0.08640000000000002,1.2031,713673.75,0.008225000000000001,-0.0387,2.28535,0.25,2020.0
48061.0,206.0,882.25,15.25,39.5,18.068068250000003,10.3353353345,25.800800800000005,108.875,-0.022350000000000002,-2.625,-0.13445,-17.125,37.125,0.111,0.194125,0.8149,243837.5,0.00895,0.083275,0.7804,0.0,2020.0
13127.0,666.0,923.75,5.75,-14.75,13.6136135,14.614614615,12.6126126125,100.875,-0.0653,-7.125,-0.0621,-7.25,29.125,0.06399999999999997,0.0411,0.6574500000000001,398548.75,0.0,0.0415,1.2762,0.0,2020.0
36046.0,163.5,389.5,-24.25,-191.875,59.11536525,55.10510510625,63.12562562625,67.5625,-0.0160125,-1.5625,0.1718375,7.75,-4.1875,0.08531249999999999,-0.08847500000000001,1.3323625000000001,190759.3125,0.021612500000000003,0.0863125,0.6102625,0.0,2020.0
37001.0,404.0,88.5,-11.0,211.75,82.43243225,71.6716716725,93.1931931925,59.375,-0.04492499999999999,-3.625,-0.2722,-22.25,-12.375,-0.007199999999999998,0.1977,1.9488999999999999,258951.25,0.0295,0.0128,0.82855,0.0,2020.0
50009.0,672.5,754.25,-2.625,26.0,28.228228375,15.690690690625,40.76576576375,110.1875,-0.022975,-3.25,-0.1650125,-22.5625,38.4375,0.0448125,0.1244,0.99895,327900.0,0.010475000000000002,0.026012499999999997,1.0496375,0.0,2020.0
13129.0,943.0,610.75,-4.25,265.75,42.42993,36.4614614625,48.398398400000005,79.625,-0.034975,-2.875,-0.2344,-26.0,7.875,0.068025,0.695025,1.0742500000000001,189712.5,0.030100000000000002,0.11985000000000001,0.6067,0.0,2020.0
