county_fips,nielsen_hh_rank,hotness_rank,hotness_rank_mm,hotness_rank_yy,hotness_score,supply_score,demand_score,median_days_on_market,median_days_on_market_mm,median_days_on_market_mm_day,median_days_on_market_yy,median_days_on_market_yy_day,median_days_on_market_vs_us,ldpviews_per_property_mm,ldpviews_per_property_yy,ldpviews_per_property_vs_us,median_listing_price,median_listing_price_mm,median_listing_price_yy,median_listing_price_vs_us,quality_flag,year
53027.0,745.0,688.0,-2.0,-74.91666666666667,35.38538558333333,47.88955622333334,22.881214548333336,70.0,0.05206666666666667,0.0,0.036975,2.625,2.7083333333333335,0.01948333333333334,-0.012958333333333337,0.7621749999999999,243317.14284999995,0.0062250000000000005,0.08578333333333334,0.7811,0.16666666666666666,2019.0
48441.0,458.0,421.3333333333333,-12.5,-79.41666666666667,56.26459775,53.53687020333334,58.99232565833333,64.70833333333333,0.010299999999999998,0.16666666666666666,0.05594166666666667,3.0,-2.5833333333333335,0.004841666666666669,0.040049999999999995,1.1677000000000002,223973.660725,0.002441666666666666,0.054016666666666664,0.7192250000000001,0.0,2019.0
26091.0,609.0,258.6666666666667,-9.333333333333334,-1.75,69.07323991666667,57.76609943166667,80.38038038,64.45833333333333,0.014199999999999999,0.0,-0.05284166666666667,-2.75,-2.8333333333333335,-0.003083333333333335,-0.017958333333333337,1.5033833333333335,172304.76191666667,-0.0036166666666666678,0.10450833333333331,0.5528333333333333,0.0,2019.0
39143.0,254.0,85.66666666666667,6.5,66.25,83.99232558333333,74.4994995,93.48515181666664,55.25,-0.003524999999999997,-0.75,-0.05427916666666666,-3.0833333333333335,-12.041666666666666,0.006183333333333332,0.20123333333333335,1.8747041666666668,182928.0059458333,-0.0026666666666666666,0.0473625,0.5868708333333333,0.0,2019.0
35035.0,808.0,956.3333333333334,5.75,24.583333333333332,8.333333333333334,10.043376710000002,6.623289956583334,101.41666666666667,-0.018725000000000002,-3.0,-0.16376666666666667,-19.833333333333332,34.125,0.016575,0.3126583333333333,0.53975,190429.16666666666,0.003133333333333333,0.05395,0.6113083333333333,0.0,2019.0
13095.0,632.0,946.75,3.9166666666666665,21.5,9.363530166666667,14.414414412999998,4.312645979333333,95.04166666666667,-0.020624999999999998,-3.5833333333333335,-0.09464166666666667,-10.25,27.75,0.04008333333333334,0.366075,0.4876416666666666,94041.66666666667,0.017333333333333336,-0.11145000000000001,0.30231666666666673,0.0,2019.0
41043.0,508.0,429.8333333333333,23.0,51.666666666666664,55.68068066666666,81.51484818333331,29.846513180833337,50.291666666666664,-0.020458333333333332,-2.0,-0.056033333333333345,-5.166666666666667,-17.0,0.021891666666666667,0.10519166666666667,0.8434166666666667,349450.59524166666,-0.0017083333333333332,0.016175,1.1219083333333333,0.0,2019.0
36067.0,315.25,748.8125,-7.854166666666667,-31.625,30.15306972916667,31.3980647314375,28.908074741145835,78.69791666666667,0.014608333333333334,0.6458333333333334,-0.018729166666666654,-2.3541666666666665,11.40625,0.01519791666666667,0.08439375,0.8265229166666668,277659.44345208333,0.00228125,0.05253541666666666,0.8917229166666664,0.0,2019.0
37167.0,848.0,822.6666666666666,-3.4166666666666665,-66.5,23.973974,12.721054387083333,35.226893561666664,97.79166666666667,-0.0017083333333333302,-1.5416666666666667,0.01896666666666667,1.5833333333333333,30.5,0.003624999999999994,0.03610833333333333,0.9016916666666667,263474.940475,0.0024000000000000002,-0.06075833333333334,0.8467833333333333,0.0,2019.0
1095.0,629.0,909.1666666666666,3.6666666666666665,50.25,14.001501666666668,14.514514515250001,13.488488488833331,94.41666666666667,-0.0029583333333333376,-1.4583333333333333,-0.11058333333333333,-10.916666666666666,27.125,0.022091666666666666,0.4460583333333334,0.6473833333333333,231376.1904833333,0.004308333333333334,0.21344166666666667,0.7425833333333333,0.0,2019.0
